lon,lat,city,doy,mm,dd,name,value
-95.4990369,41.0227224,hastings,1,1,1,p_lt,0.02632995468292683
-95.4990369,41.0227224,hastings,1,1,1,p_22,0.10708667200000001
-95.4990369,41.0227224,hastings,2,1,2,p_lt,0.01912810712195122
-95.4990369,41.0227224,hastings,2,1,2,p_22,0
-95.4990369,41.0227224,hastings,3,1,3,p_lt,0.026579618731707316
-95.4990369,41.0227224,hastings,3,1,3,p_22,0
-95.4990369,41.0227224,hastings,4,1,4,p_lt,0.033502994853658534
-95.4990369,41.0227224,hastings,4,1,4,p_22,0.001574804
-95.4990369,41.0227224,hastings,5,1,5,p_lt,0.029978890780487804
-95.4990369,41.0227224,hastings,5,1,5,p_22,7.87402e-4
-95.4990369,41.0227224,hastings,6,1,6,p_lt,0.02619552019512195
-95.4990369,41.0227224,hastings,6,1,6,p_22,0
-95.4990369,41.0227224,hastings,7,1,7,p_lt,0.013837149780487805
-95.4990369,41.0227224,hastings,7,1,7,p_22,0
-95.4990369,41.0227224,hastings,8,1,8,p_lt,0.010850783658536586
-95.4990369,41.0227224,hastings,8,1,8,p_22,0
-95.4990369,41.0227224,hastings,9,1,9,p_lt,0.024217412731707317
-95.4990369,41.0227224,hastings,9,1,9,p_22,0
-95.4990369,41.0227224,hastings,10,1,10,p_lt,0.026858090170731708
-95.4990369,41.0227224,hastings,10,1,10,p_22,3.93701e-4
-95.4990369,41.0227224,hastings,11,1,11,p_lt,0.01836951251219512
-95.4990369,41.0227224,hastings,11,1,11,p_22,7.87402e-4
-95.4990369,41.0227224,hastings,12,1,12,p_lt,0.02124064907317073
-95.4990369,41.0227224,hastings,12,1,12,p_22,0
-95.4990369,41.0227224,hastings,13,1,13,p_lt,0.008747844170731708
-95.4990369,41.0227224,hastings,13,1,13,p_22,0
-95.4990369,41.0227224,hastings,14,1,14,p_lt,0.023122731902439023
-95.4990369,41.0227224,hastings,14,1,14,p_22,0.304330873
-95.4990369,41.0227224,hastings,15,1,15,p_lt,0.015738437536585367
-95.4990369,41.0227224,hastings,15,1,15,p_22,0.055905541999999996
-95.4990369,41.0227224,hastings,16,1,16,p_lt,0.039466124634146345
-95.4990369,41.0227224,hastings,16,1,16,p_22,7.87402e-4
-95.4990369,41.0227224,hastings,17,1,17,p_lt,0.030218952365853657
-95.4990369,41.0227224,hastings,17,1,17,p_22,0.0035433089999999997
-95.4990369,41.0227224,hastings,18,1,18,p_lt,0.005915117463414634
-95.4990369,41.0227224,hastings,18,1,18,p_22,3.93701e-4
-95.4990369,41.0227224,hastings,19,1,19,p_lt,0.025974663536585365
-95.4990369,41.0227224,hastings,19,1,19,p_22,0
-95.4990369,41.0227224,hastings,20,1,20,p_lt,0.03656618068292683
-95.4990369,41.0227224,hastings,20,1,20,p_22,0
-95.4990369,41.0227224,hastings,21,1,21,p_lt,0.03374305643902439
-95.4990369,41.0227224,hastings,21,1,21,p_22,0
-95.4990369,41.0227224,hastings,22,1,22,p_lt,0.047474579121951216
-95.4990369,41.0227224,hastings,22,1,22,p_22,0
-95.4990369,41.0227224,hastings,23,1,23,p_lt,0.018724803658536585
-95.4990369,41.0227224,hastings,23,1,23,p_22,0
-95.4990369,41.0227224,hastings,24,1,24,p_lt,0.010437877731707316
-95.4990369,41.0227224,hastings,24,1,24,p_22,0
-95.4990369,41.0227224,hastings,25,1,25,p_lt,0.049836785121951215
-95.4990369,41.0227224,hastings,25,1,25,p_22,0
-95.4990369,41.0227224,hastings,26,1,26,p_lt,0.032369904170731705
-95.4990369,41.0227224,hastings,26,1,26,p_22,0
-95.4990369,41.0227224,hastings,27,1,27,p_lt,0.01704437256097561
-95.4990369,41.0227224,hastings,27,1,27,p_22,0.001181103
-95.4990369,41.0227224,hastings,28,1,28,p_lt,0.04386405287804878
-95.4990369,41.0227224,hastings,28,1,28,p_22,0
-95.4990369,41.0227224,hastings,29,1,29,p_lt,0.019185721902439026
-95.4990369,41.0227224,hastings,29,1,29,p_22,0
-95.4990369,41.0227224,hastings,30,1,30,p_lt,0.016756298658536586
-95.4990369,41.0227224,hastings,30,1,30,p_22,0
-95.4990369,41.0227224,hastings,31,1,31,p_lt,0.03570195897560975
-95.4990369,41.0227224,hastings,31,1,31,p_22,7.87402e-4
-95.4990369,41.0227224,hastings,32,2,1,p_lt,0.043307109999999996
-95.4990369,41.0227224,hastings,32,2,1,p_22,3.93701e-4
-95.4990369,41.0227224,hastings,33,2,2,p_lt,0.030372591780487804
-95.4990369,41.0227224,hastings,33,2,2,p_22,7.87402e-4
-95.4990369,41.0227224,hastings,34,2,3,p_lt,0.051555626073170734
-95.4990369,41.0227224,hastings,34,2,3,p_22,0
-95.4990369,41.0227224,hastings,35,2,4,p_lt,0.04431536865853658
-95.4990369,41.0227224,hastings,35,2,4,p_22,0
-95.4990369,41.0227224,hastings,36,2,5,p_lt,0.03534666782926829
-95.4990369,41.0227224,hastings,36,2,5,p_22,0
-95.4990369,41.0227224,hastings,37,2,6,p_lt,0.03010372280487805
-95.4990369,41.0227224,hastings,37,2,6,p_22,0.003149608
-95.4990369,41.0227224,hastings,38,2,7,p_lt,0.01838871743902439
-95.4990369,41.0227224,hastings,38,2,7,p_22,0
-95.4990369,41.0227224,hastings,39,2,8,p_lt,0.019541013048780486
-95.4990369,41.0227224,hastings,39,2,8,p_22,0
-95.4990369,41.0227224,hastings,40,2,9,p_lt,0.026608426121951217
-95.4990369,41.0227224,hastings,40,2,9,p_22,0
-95.4990369,41.0227224,hastings,41,2,10,p_lt,0.025196864
-95.4990369,41.0227224,hastings,41,2,10,p_22,0.06732287099999999
-95.4990369,41.0227224,hastings,42,2,11,p_lt,0.018897648
-95.4990369,41.0227224,hastings,42,2,11,p_22,0.05629924299999999
-95.4990369,41.0227224,hastings,43,2,12,p_lt,0.040071079829268295
-95.4990369,41.0227224,hastings,43,2,12,p_22,0
-95.4990369,41.0227224,hastings,44,2,13,p_lt,0.02672365568292683
-95.4990369,41.0227224,hastings,44,2,13,p_22,0
-95.4990369,41.0227224,hastings,45,2,14,p_lt,0.032177854902439025
-95.4990369,41.0227224,hastings,45,2,14,p_22,0
-95.4990369,41.0227224,hastings,46,2,15,p_lt,0.02406377331707317
-95.4990369,41.0227224,hastings,46,2,15,p_22,0
-95.4990369,41.0227224,hastings,47,2,16,p_lt,0.017591712975609755
-95.4990369,41.0227224,hastings,47,2,16,p_22,0
-95.4990369,41.0227224,hastings,48,2,17,p_lt,0.042250839024390245
-95.4990369,41.0227224,hastings,48,2,17,p_22,0
-95.4990369,41.0227224,hastings,49,2,18,p_lt,0.03008451787804878
-95.4990369,41.0227224,hastings,49,2,18,p_22,0
-95.4990369,41.0227224,hastings,50,2,19,p_lt,0.02730940595121951
-95.4990369,41.0227224,hastings,50,2,19,p_22,0
-95.4990369,41.0227224,hastings,51,2,20,p_lt,0.04994241221951219
-95.4990369,41.0227224,hastings,51,2,20,p_22,0
-95.4990369,41.0227224,hastings,52,2,21,p_lt,0.0346744953902439
-95.4990369,41.0227224,hastings,52,2,21,p_22,0.001968505
-95.4990369,41.0227224,hastings,53,2,22,p_lt,0.029402742975609755
-95.4990369,41.0227224,hastings,53,2,22,p_22,0.001181103
-95.4990369,41.0227224,hastings,54,2,23,p_lt,0.054541992195121944
-95.4990369,41.0227224,hastings,54,2,23,p_22,0
-95.4990369,41.0227224,hastings,55,2,24,p_lt,0.04926063731707317
-95.4990369,41.0227224,hastings,55,2,24,p_22,0.021259854
-95.4990369,41.0227224,hastings,56,2,25,p_lt,0.02806800056097561
-95.4990369,41.0227224,hastings,56,2,25,p_22,3.93701e-4
-95.4990369,41.0227224,hastings,57,2,26,p_lt,0.018071836146341464
-95.4990369,41.0227224,hastings,57,2,26,p_22,0
-95.4990369,41.0227224,hastings,58,2,27,p_lt,0.013049747780487805
-95.4990369,41.0227224,hastings,58,2,27,p_22,0.001181103
-95.4990369,41.0227224,hastings,59,2,28,p_lt,0.04545806180487805
-95.4990369,41.0227224,hastings,59,2,28,p_22,0
-95.4990369,41.0227224,hastings,60,3,1,p_lt,0.07354526729268293
-95.4990369,41.0227224,hastings,60,3,1,p_22,0
-95.4990369,41.0227224,hastings,61,3,2,p_lt,0.022911477707317073
-95.4990369,41.0227224,hastings,61,3,2,p_22,0
-95.4990369,41.0227224,hastings,62,3,3,p_lt,0.04085848182926829
-95.4990369,41.0227224,hastings,62,3,3,p_22,0
-95.4990369,41.0227224,hastings,63,3,4,p_lt,0.03753602948780488
-95.4990369,41.0227224,hastings,63,3,4,p_22,0.12007880499999998
-95.4990369,41.0227224,hastings,64,3,5,p_lt,0.0519973393902439
-95.4990369,41.0227224,hastings,64,3,5,p_22,0.294094647
-95.4990369,41.0227224,hastings,65,3,6,p_lt,0.06480702558536586
-95.4990369,41.0227224,hastings,65,3,6,p_22,0.084252014
-95.4990369,41.0227224,hastings,66,3,7,p_lt,0.053284069487804876
-95.4990369,41.0227224,hastings,66,3,7,p_22,0.029921276
-95.4990369,41.0227224,hastings,67,3,8,p_lt,0.06762054736585366
-95.4990369,41.0227224,hastings,67,3,8,p_22,0
-95.4990369,41.0227224,hastings,68,3,9,p_lt,0.0575091533902439
-95.4990369,41.0227224,hastings,68,3,9,p_22,0.008267720999999999
-95.4990369,41.0227224,hastings,69,3,10,p_lt,0.03553871709756097
-95.4990369,41.0227224,hastings,69,3,10,p_22,0.026377967
-95.4990369,41.0227224,hastings,70,3,11,p_lt,0.04359518390243902
-95.4990369,41.0227224,hastings,70,3,11,p_22,0
-95.4990369,41.0227224,hastings,71,3,12,p_lt,0.05705783760975609
-95.4990369,41.0227224,hastings,71,3,12,p_22,0
-95.4990369,41.0227224,hastings,72,3,13,p_lt,0.08450167804878048
-95.4990369,41.0227224,hastings,72,3,13,p_22,3.93701e-4
-95.4990369,41.0227224,hastings,73,3,14,p_lt,0.08643177319512195
-95.4990369,41.0227224,hastings,73,3,14,p_22,0
-95.4990369,41.0227224,hastings,74,3,15,p_lt,0.04588057019512195
-95.4990369,41.0227224,hastings,74,3,15,p_22,0
-95.4990369,41.0227224,hastings,75,3,16,p_lt,0.05348572121951219
-95.4990369,41.0227224,hastings,75,3,16,p_22,0
-95.4990369,41.0227224,hastings,76,3,17,p_lt,0.07273866036585365
-95.4990369,41.0227224,hastings,76,3,17,p_22,0.22952768299999998
-95.4990369,41.0227224,hastings,77,3,18,p_lt,0.1021125959512195
-95.4990369,41.0227224,hastings,77,3,18,p_22,0.69685077
-95.4990369,41.0227224,hastings,78,3,19,p_lt,0.09010951668292683
-95.4990369,41.0227224,hastings,78,3,19,p_22,0
-95.4990369,41.0227224,hastings,79,3,20,p_lt,0.05065299451219512
-95.4990369,41.0227224,hastings,79,3,20,p_22,0
-95.4990369,41.0227224,hastings,80,3,21,p_lt,0.04109854341463415
-95.4990369,41.0227224,hastings,80,3,21,p_22,0.313385996
-95.4990369,41.0227224,hastings,81,3,22,p_lt,0.05526217695121951
-95.4990369,41.0227224,hastings,81,3,22,p_22,0.675590916
-95.4990369,41.0227224,hastings,82,3,23,p_lt,0.07387175104878048
-95.4990369,41.0227224,hastings,82,3,23,p_22,0.026771668000000002
-95.4990369,41.0227224,hastings,83,3,24,p_lt,0.10620324536585365
-95.4990369,41.0227224,hastings,83,3,24,p_22,0.001574804
-95.4990369,41.0227224,hastings,84,3,25,p_lt,0.07709817875609755
-95.4990369,41.0227224,hastings,84,3,25,p_22,0
-95.4990369,41.0227224,hastings,85,3,26,p_lt,0.06247362697560975
-95.4990369,41.0227224,hastings,85,3,26,p_22,0
-95.4990369,41.0227224,hastings,86,3,27,p_lt,0.0693201833902439
-95.4990369,41.0227224,hastings,86,3,27,p_22,0
-95.4990369,41.0227224,hastings,87,3,28,p_lt,0.08130405773170732
-95.4990369,41.0227224,hastings,87,3,28,p_22,0
-95.4990369,41.0227224,hastings,88,3,29,p_lt,0.12535055741463413
-95.4990369,41.0227224,hastings,88,3,29,p_22,0.115748094
-95.4990369,41.0227224,hastings,89,3,30,p_lt,0.12671410721951218
-95.4990369,41.0227224,hastings,89,3,30,p_22,0.019291349
-95.4990369,41.0227224,hastings,90,3,31,p_lt,0.0811600207804878
-95.4990369,41.0227224,hastings,90,3,31,p_22,0.00393701
-95.4990369,41.0227224,hastings,91,4,1,p_lt,0.03501058160975609
-95.4990369,41.0227224,hastings,91,4,1,p_22,0.041732306
-95.4990369,41.0227224,hastings,92,4,2,p_lt,0.09809876624390243
-95.4990369,41.0227224,hastings,92,4,2,p_22,0.010236226
-95.4990369,41.0227224,hastings,93,4,3,p_lt,0.08807379443902438
-95.4990369,41.0227224,hastings,93,4,3,p_22,0.048031522
-95.4990369,41.0227224,hastings,94,4,4,p_lt,0.05951606824390244
-95.4990369,41.0227224,hastings,94,4,4,p_22,3.93701e-4
-95.4990369,41.0227224,hastings,95,4,5,p_lt,0.07865377782926829
-95.4990369,41.0227224,hastings,95,4,5,p_22,0.033464585
-95.4990369,41.0227224,hastings,96,4,6,p_lt,0.06187827424390244
-95.4990369,41.0227224,hastings,96,4,6,p_22,0.001181103
-95.4990369,41.0227224,hastings,97,4,7,p_lt,0.0910313531707317
-95.4990369,41.0227224,hastings,97,4,7,p_22,0.027952770999999998
-95.4990369,41.0227224,hastings,98,4,8,p_lt,0.0820050375609756
-95.4990369,41.0227224,hastings,98,4,8,p_22,0.00393701
-95.4990369,41.0227224,hastings,99,4,9,p_lt,0.07094299970731707
-95.4990369,41.0227224,hastings,99,4,9,p_22,7.87402e-4
-95.4990369,41.0227224,hastings,100,4,10,p_lt,0.08105439368292683
-95.4990369,41.0227224,hastings,100,4,10,p_22,0
-95.4990369,41.0227224,hastings,101,4,11,p_lt,0.12826010382926828
-95.4990369,41.0227224,hastings,101,4,11,p_22,0
-95.4990369,41.0227224,hastings,102,4,12,p_lt,0.09680243368292682
-95.4990369,41.0227224,hastings,102,4,12,p_22,0.410236442
-95.4990369,41.0227224,hastings,103,4,13,p_lt,0.11900332909756098
-95.4990369,41.0227224,hastings,103,4,13,p_22,0.007480319
-95.4990369,41.0227224,hastings,104,4,14,p_lt,0.1264932505609756
-95.4990369,41.0227224,hastings,104,4,14,p_22,0.002362206
-95.4990369,41.0227224,hastings,105,4,15,p_lt,0.14883818292682927
-95.4990369,41.0227224,hastings,105,4,15,p_22,3.93701e-4
-95.4990369,41.0227224,hastings,106,4,16,p_lt,0.05780682975609756
-95.4990369,41.0227224,hastings,106,4,16,p_22,0
-95.4990369,41.0227224,hastings,107,4,17,p_lt,0.09543888387804877
-95.4990369,41.0227224,hastings,107,4,17,p_22,0.032283481999999995
-95.4990369,41.0227224,hastings,108,4,18,p_lt,0.12409263470731707
-95.4990369,41.0227224,hastings,108,4,18,p_22,3.93701e-4
-95.4990369,41.0227224,hastings,109,4,19,p_lt,0.1124064367317073
-95.4990369,41.0227224,hastings,109,4,19,p_22,0
-95.4990369,41.0227224,hastings,110,4,20,p_lt,0.07792399060975609
-95.4990369,41.0227224,hastings,110,4,20,p_22,0.04527561499999999
-95.4990369,41.0227224,hastings,111,4,21,p_lt,0.1505954337317073
-95.4990369,41.0227224,hastings,111,4,21,p_22,0.08149610699999998
-95.4990369,41.0227224,hastings,112,4,22,p_lt,0.07702135904878049
-95.4990369,41.0227224,hastings,112,4,22,p_22,0.09960635299999998
-95.4990369,41.0227224,hastings,113,4,23,p_lt,0.050864248707317074
-95.4990369,41.0227224,hastings,113,4,23,p_22,0.11417329
-95.4990369,41.0227224,hastings,114,4,24,p_lt,0.09354719858536585
-95.4990369,41.0227224,hastings,114,4,24,p_22,3.93701e-4
-95.4990369,41.0227224,hastings,115,4,25,p_lt,0.148713350902439
-95.4990369,41.0227224,hastings,115,4,25,p_22,0.001968505
-95.4990369,41.0227224,hastings,116,4,26,p_lt,0.14006153136585367
-95.4990369,41.0227224,hastings,116,4,26,p_22,0
-95.4990369,41.0227224,hastings,117,4,27,p_lt,0.14686007546341462
-95.4990369,41.0227224,hastings,117,4,27,p_22,0.002362206
-95.4990369,41.0227224,hastings,118,4,28,p_lt,0.13252359758536586
-95.4990369,41.0227224,hastings,118,4,28,p_22,0.392913598
-95.4990369,41.0227224,hastings,119,4,29,p_lt,0.1361629312195122
-95.4990369,41.0227224,hastings,119,4,29,p_22,0.8704729109999999
-95.4990369,41.0227224,hastings,120,4,30,p_lt,0.21930105946341463
-95.4990369,41.0227224,hastings,120,4,30,p_22,0.088582725
-95.4990369,41.0227224,hastings,121,5,1,p_lt,0.11208955543902438
-95.4990369,41.0227224,hastings,121,5,1,p_22,3.93701e-4
-95.4990369,41.0227224,hastings,122,5,2,p_lt,0.12473599975609756
-95.4990369,41.0227224,hastings,122,5,2,p_22,0.958661935
-95.4990369,41.0227224,hastings,123,5,3,p_lt,0.13493381590243902
-95.4990369,41.0227224,hastings,123,5,3,p_22,0.020472452
-95.4990369,41.0227224,hastings,124,5,4,p_lt,0.14105058509756097
-95.4990369,41.0227224,hastings,124,5,4,p_22,0.01574804
-95.4990369,41.0227224,hastings,125,5,5,p_lt,0.12979649797560974
-95.4990369,41.0227224,hastings,125,5,5,p_22,0.101181157
-95.4990369,41.0227224,hastings,126,5,6,p_lt,0.16635307619512193
-95.4990369,41.0227224,hastings,126,5,6,p_22,0.003149608
-95.4990369,41.0227224,hastings,127,5,7,p_lt,0.14578459956097561
-95.4990369,41.0227224,hastings,127,5,7,p_22,0
-95.4990369,41.0227224,hastings,128,5,8,p_lt,0.19939515280487805
-95.4990369,41.0227224,hastings,128,5,8,p_22,0.096063044
-95.4990369,41.0227224,hastings,129,5,9,p_lt,0.15935288036585366
-95.4990369,41.0227224,hastings,129,5,9,p_22,0.011023628
-95.4990369,41.0227224,hastings,130,5,10,p_lt,0.210130706902439
-95.4990369,41.0227224,hastings,130,5,10,p_22,0.016141740999999998
-95.4990369,41.0227224,hastings,131,5,11,p_lt,0.1872864464390244
-95.4990369,41.0227224,hastings,131,5,11,p_22,0
-95.4990369,41.0227224,hastings,132,5,12,p_lt,0.17463039965853658
-95.4990369,41.0227224,hastings,132,5,12,p_22,0.035039389
-95.4990369,41.0227224,hastings,133,5,13,p_lt,0.10400428124390243
-95.4990369,41.0227224,hastings,133,5,13,p_22,0.155118194
-95.4990369,41.0227224,hastings,134,5,14,p_lt,0.10028812790243902
-95.4990369,41.0227224,hastings,134,5,14,p_22,0.011417328999999999
